,name_product,color,desc,cloth_path
1091,AEROREADY Designed to Move Feelready Sport Tee,White / Black,"From morning workout routines to afternoon track runs, this adidas t-shirt keeps you moving in comfort. Moisture-managing AEROREADY ensures you stay dry when you're on the go. The FreeLift design gives you full a range of motion and a stay-put fit during overhead movements. A longer back hem adds extra coverage.",Cloth/001232_1.jpg
1092,St. Louis CITY SC Pride Pre-Match Jersey,White C Ns-Sld / Mls-Slu-Qu2,"Let love be your legacy. South African designer Rich Mnisi once wrote that reminder in a handwritten letter to his younger queer self, and today it thrives at the core of the adidas x Rich Mnisi Pride Collection. A celebration of self-expression, imagination, and the unwavering belief that love unites, the collaboration explores fluidity, color, and patterns. This partnership is one part of our effort to honor the LGBTQIA+ community alongside our Global Purpose partner Athlete Ally.  Stand out exactly how you are in a soccer jersey that shows your support for St. Louis CITY SC. Moisture-absorbing AEROREADY makes it perfect for taking onto the field.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001233_1.jpg
1093,Sportswear Mystic Linear Tee,Arctic Night,"Spread good vibes and let the universe send them back to you. With it's reflective lettering, this adidas t-shirt is a subtle statement piece. Made from soft cotton jersey, it keeps you comfortable no matter what's on the calendar. Pair yours with everything from casual track pants to slim-cut jeans, and add a little intrigue to your look.   We partner with Better Cotton to improve cotton farming globally. Better Cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.  Better Cotton is sourced via a chain-of-custody model called mass balance. This means that Better Cotton is not physically traceable to end products. However, Better Cotton Farmers benefit from the demand for Better Cotton in equivalent volumes to those we ""source.""  Find out more here: bettercotton.org/learnmore",Cloth/001234_1.jpg
1094,Train Icons Small Logo Long Sleeve Training Tee,Silver Pebble S23 / White,"Keep your gym look clean and classic in this adidas training t-shirt. AEROREADY helps keep you dry as you warm up with jump rope drills or row a 2K on the erg. Side slits give you freedom of movement, and a hidden zip pocket on the side keeps your key card tucked away.   Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/001235_1.jpg
1095,Sabres Fleece Top,Royal Blue / Athletic Yellow / Multi,Arrive early at the arena and take in a Buffalo Sabres pregame skate or go for one of your own in this adidas hockey pullover. The thick fleece will keep you toasty until the action on the ice or your workout heats up. Laser-cut vents out back ensure you stay ventilated.,Cloth/001236_1.jpg
1096,Trefoil Essentials Tee,Medium Grey Heather,"Keep it simple with the adidas Trefoil Essentials tee. Taking minimalist cues from vintage design, this tee exudes effortless style. The look features an embroidered Trefoil logo on a soft cotton single jersey material. Perfect for everyday casual wear, this is sure to become a wardrobe staple.  We partner with Better Cotton to improve cotton farming globally. Better Cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.   Better Cotton is sourced via a chain of custody model called mass balance. This means that Better Cotton is not physically traceable to end products, however, Better Cotton Farmers benefit from the demand for Better Cotton in equivalent volumes to those we ""source.""   Find out more here: bettercotton.org/learnmore",Cloth/001237_1.jpg
1097,Training Colorblock 1/4-Zip Long Sleeve Tee,Black,"From fitness drills to jogs around the block, this adidas long sleeve t-shirt takes you through all types of sessions. AEROREADY wicks away moisture to keep your torso dry and your focus sharp. The mock-neck design is ideal for training outdoors. It blocks out the chill without weighing you down.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001238_1.jpg
1098,Break the Norm Graphic Tee (Gender Neutral),White,"Running isn't just movement, it's a mindset. This graphic tee spells out what you're all about with an oversized adidas Running graphic on the back and a smaller version on the chest. Whatever your story, you'll appreciate its clean and simple design and comfortable build. This tee was made using UNITEFIT — an all-gender fit system that was created with a spectrum of sizes, genders and forms in mind.  This garment is made with a yarn which contains 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. This garment contains at least 70% recycled content in total.",Cloth/001240_1.jpg
1099,Tiro 23 League Jersey,Royal Blue / White,"Born for the beautiful game. Its slim, streamlined fit, smooth fabric and moisture-absorbing AEROREADY make this adidas Tiro 23 League jersey your perfect teammate when you want to dominate the soccer pitch on a Sunday morning. The embroidered 3 Bar Logo and 3-Stripes tape show you mean business even before you cross that white line.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001241_1.jpg
1100,Aggies Swingman Jersey,White / Team Maroon,"Gig 'em! This adidas swingman basketball jersey resembles what the Texas A&M University players wear on the court. It's made of lightweight fabric with mesh panels to enhance breathability while you run the floor or show off that sweet stroke. Moisture-absorbing AEROREADY keeps you dry from tip-off 'til the last whistle.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001242_1.jpg
1101,Texas A&amp;M Classic Polo Shirt,White / Team Maroon / Multi,"A classic look to honor Texas A&M. This adidas polo shirt is made of soft and stretchy fabric to let you move freely. AEROREADY helps keep you dry as you put in the work. The Aggies graphic lets everyone know who you support.  Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/001243_1.jpg
1102,Herringbone Jersey (Gender Free),Magic Grey / White / Black,"The adidas Skateboarding Herringbone Jersey compliments a vintage-inspired style with a jacquard execution, offering elevated materials and a modern fit for skateboarding. This jersey was made using UNITEFIT — an all-gender fit system that was created with a spectrum of sizes, genders and forms in mind.   Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001244_1.jpg
1103,Capitals Stadium Series Jersey,White,"Cheer for the Washington Capitals as they prepare to pull out all the stops to maintain their perfect record of open-air wins. Moisture-absorbing AEROREADY in this authentic NHL Stadium Series hockey jersey keeps you dry as you watch the players get back to their outdoor roots.    Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001245_1.jpg
1104,The Cycling Jersey,Lucid Blue,"An updated cycling staple that provides close company on the road. With a body-hugging yet unrestrictive fit, this lightweight adidas jersey is made with soft, high-stretch fabric that incorporates AEROREADY technology. It's designed to adapt to every movement while wicking away moisture to help keep you feeling dry and comfortable during intense efforts. Kept in place with a lower-back gripper, this jersey adds warmth worn alone or as a baselayer on cooler days. Store essentials in three rear pockets and small valuables in a side zip pocket. Reflective 3-Stripes adorn the upper arms and chest.  Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/001246_1.jpg
1105,Ultimate365 Tour PRIMEKNIT Golf Polo Shirt,Black / Lucid Blue S23,"Stay in the zone and swing without restrictions in this adidas golf polo shirt. adidas PRIMEKNIT is flexible and feels smooth to the touch, so you can enjoy a full range of motion from backswing to follow-through. It also dries quickly, so every drive, chip or putt feels crisp and comfortable.",Cloth/001247_1.jpg
1106,CR Flamengo 23 Home Jersey,Red / Black,"Soccer passion never stands still. Inspired by the perpetual motion on the pitch and in the bleachers, this adidas CR Flamengo home jersey fuses the club's traditional home colors with a glitched graphic. Created to keep fans comfortable, it includes moisture-wicking AEROREADY and smooth fabric. That all-important badge is woven for a premium feel.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001248_1.jpg
1107,Mississippi State NCAA Blend AEROREADY Tee,Core Heather / Ncaa-Mss-77m,Prove you're proud to be a Mississippi State fan in this adidas tee. It's made with a soft fabric blend so you can cheer on the Bulldogs in comfort. AEROREADY helps keep you dry through the excitement of every huge play.  A minimum of 70% of this product is a blend of recycled and renewable materials.,Cloth/001249_1.jpg
1108,Stripe Zip Golf Polo Shirt,Lucid Fuchsia / Black,"Look sharp and play sharper. This adidas golf polo shirt is made of a breathable, moisture-wicking fabric to help keep you dry during those high-pressure putts and long walks on the course. It has a subtle, linear allover print and a zip collar to give it a modern vibe.",Cloth/001250_1.jpg
1109,Chicago Fire 23/24 Away Jersey,White / Night Sky,"When Chicago Fire players run out onto the field, they're representing their city as well as their club. The design on this vibrant adidas soccer jersey shares its colors with both the team crest and the Chicago flag. Created to keep supporters comfortable, it includes moisture-wicking AEROREADY and a woven version of that badge. A signoff on the back neck shows your pride in the Fire.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001251_1.jpg
1110,Go-To Camouflage Polo Shirt,Hemp,"For the course and beyond. This adidas polo shirt flashes an allover camouflage print with subtle golf-themed graphics so you can show your love for the sport even when you're done playing. The chest pocket lets you keep your scorecard handy and has a loop for the tee holder so you're not scrambling to find it.  Made with a series of recycled materials, and at least 60% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/001252_1.jpg
1111,Featherweight Shmoofoil Tee,Preloved Red,"Created with adidas Skateboarding team rider Mark Gonzales, the Featherweight Shmoofoil Tee lightens up a classic silhouette with a 210-gram single cotton jersey construction, custom artwork by The Gonz, and finished with a unique garment-washed look.  Our cotton products support more sustainable cotton farming.",Cloth/001253_1.jpg
1112,Shmoofoil Robot Tee,Black / Dark Green / Lucid Lime F23,"Moving in broad strokes, Mark Gonzales' art and imagination are the essence of skateboarding. The Shmoofoil Robot Short Sleeve Tee levels up a classic with custom artwork by The Gonz.   We partner with Better Cotton to improve cotton farming globally. Better Cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.    Better Cotton is sourced via a chain-of-custody model called mass balance. This means that Better Cotton is not physically traceable to end products. However, Better Cotton Farmers benefit from the demand for Better Cotton in equivalent volumes to those we ""source.""   Find out more here: bettercotton.org/learnmore",Cloth/001254_1.jpg
1113,Tiro 23 Competition Winterized Top,Arctic Night F23 / Semi Lucid Lime F23,"Now there's no need to shed layers as your body heat builds. This adidas Tiro 23 top is padded at the chest for warmth while mesh panels at the sides let air flow to help you stay at your ideal temperature during soccer training. A stowaway balaclava keeps your face and neck protected from the cold air. Pull it down into a snood or pack it away completely when you no longer need it. AEROREADY wicks moisture so you stay dry and comfortable.   Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001255_1.jpg
1114,Tennis FreeLift Tee,Blue Dawn,"Created by adidas to give you the edge. Part of the performance-driven Gameset collection, this slim-fitting tee was designed for confident tennis. Its FreeLift design keeps the back hem in place through every serve and smash, and the stretchy fabric helps you reach for shots. Even when you're in top gear, HEAT.RDY ensures you stay cool and confident right up to match point.",Cloth/001256_1.jpg
1115,Graphics Monogram Firebird Track Jacket,Blue Bird,"The adidas Firebird Track Jacket is no stranger to classic vibes. From sports to hip-hop culture, its influence runs deep. This version edges into luxury with a tonal Trefoil monogram print on glossy tricot. The stand-up collar and ribbed hem and cuffs shape the classic silhouette and the 3-Stripes down each sleeve throw instant fashion cred. Easy icing for any outfit.  A minimum of 70% of this product is a blend of recycled and renewable materials.",Cloth/001257_1.jpg
1116,Padded Stand-Up Collar Puffer Vest,Black / White,"Keys, wallet, smartphone? Add this adidas puffer vest to the quintessential running-out-the-door checklist and you're prepared for anything. Great for days that flux, it can layer over a long sleeve tee or under an oversized coat for double protection from the elements. It won't weigh you down when you're on the move.",Cloth/001259_1.jpg
1117,Donovan Mitchell Cardinals Swingman Jersey,White / White / Black,"Cardinals fans are some of the most die-hard supporters in basketball. Show your Louisville pride in this adidas V-neck jersey. It's styled after the team's uniform with screenprinted details on the front and back. AEROREADY keeps you dry on the court or in the stands.  This product is made with Primegreen, a series of high-performance recycled materials.",Cloth/001260_1.jpg
1118,Nebraska Classic Polo Shirt,Team Power Red / White / Nebraska,"A classic look to honor Nebraska. This adidas polo shirt is made of soft and stretchy fabric to let you move freely. AEROREADY helps keep you dry as you put in the work. The Huskers graphic lets everyone know who you support.  Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/001261_1.jpg
1119,Heavyweight Shmoofoil Tee,Wild Pine / Preloved Yellow F23,"No matter where, when and how, Mark Gonzales' personality and imagination are a beacon of inspiration to skateboarding's creative vision. Known for his unmistakable style and limitless imagination, Mark Gonzales' signature line brings heavyweight materials and subtle details to skateboarding essentials. The Heavyweight Shmoofoil Short Sleeve Tee offers a soft yet durable 240-gram cotton construction with custom Shmoofoil embroidered artwork by The Gonz.   We partner with Better Cotton to improve cotton farming globally. Better Cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.    Better Cotton is sourced via a chain-of-custody model called mass balance. This means that Better Cotton is not physically traceable to end products. However, Better Cotton Farmers benefit from the demand for Better Cotton in equivalent volumes to those we ""source.""   Find out more here: bettercotton.org/learnmore",Cloth/001262_1.jpg
1120,Textured Stripe Polo Shirt,Lucid Fuchsia / White,"When the day is sure to warm up, stay comfortable and keep the shots coming in this adidas golf polo shirt. The lightweight, breathable knit helps keep you cool as the course heats up. A classic Henley collar completes the style that looks good with everything.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001263_1.jpg
1121,adidas Z.N.E. Premium Polo Shirt,Black,"Cool, calm, and collected — that's a great way to describe your mindset when you throw on this premium polo shirt. Straight from the adidas Z.N.E. collection, it's inspired by the simple moments of downtime. AEROREADY manages your body's moisture to keep you feeling cool and dry.  We partner with Better Cotton to improve cotton farming globally. Better Cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.  Better Cotton is sourced via a chain-of-custody model called mass balance. This means that Better Cotton is not physically traceable to end products. However, Better Cotton Farmers benefit from the demand for Better Cotton in equivalent volumes to those we ""source.""  Find out more here:bettercotton.org/learnmore",Cloth/001264_1.jpg
1122,Georgia Tech NCAA Blend AEROREADY Tee,Core Heather / Ncaa-Gat-716-2,Prove you're proud to be a Georgia Tech fan in this adidas tee. It's made with a soft fabric blend so you can cheer on the Yellow Jackets in comfort. AEROREADY helps keep you dry through the excitement of every huge play.  A minimum of 70% of this product is a blend of recycled and renewable materials.,Cloth/001265_1.jpg
1123,Designed for Training Tee,Court Green,"Whether you're going after that extra rep in the gym or fitting in a quick session at home, the Designed for Training Tee will help you make it count.   Lift, pull, and push yourself to your limits, fully supported by dynamic cutlines and stretchy elastane that enables freedom of movement in upper body strength training. Tactical seam placement on the shoulders, arms and side body help to prevent chafing, while a unique lift panel will help you reach your gains without restriction. Using sweat-wicking or absorbent materials, adidas AEROREADY products keep you feeling dry as you move.",Cloth/001266_1.jpg
1124,Tennis New York FreeLift Polo Shirt,Black,"Part of an uplifting collection on show at North America's biggest tennis tournament. This adidas polo shirt gives you room to swing thanks to its shoulder-freeing FreeLift design. The slim fit keeps you streamlined, helping you chase down every shot. Behind the scenes, AEROREADY works hard to absorb moisture and top up your confidence.  This polo shirt is made with natural and renewable materials as part of our journey to design out finite resources and help end plastic waste.",Cloth/001267_1.jpg
1125,Train Essentials Feelready Training Tee,White / Black,"From push press to push-ups, move through a full range of motion in this adidas training t-shirt. It's cut to allow your arms to move freely overhead. Breathable fabric and moisture-absorbing AEROREADY keep you dry and comfortable as your heart rate rises.",Cloth/001268_1.jpg
1126,New York City FC 23/24 Home Authentic Jersey,Bahia Light Blue,"Next stop? Soccer glory. The intricate, mosaic-style design on the front of this adidas NYCFC authentic jersey takes inspiration from the ceramic work in New York City's world-famous subway stations. Built from soft fabric, the shirt includes a heat-applied team crest and moisture-absorbing AEROREADY to keep players moving on the field. A pair of signoffs show pride in the club and its city.",Cloth/001269_1.jpg
1127,Lightning Soccer Tee,Blue / White / Nhl-Tbl-516,Being a Lightning fan is more than just watching every game. It's showing everyone you're a proud supporter too. This adidas tee reimagines hockey jersey style with a soccer-inspired edge. The Tampa Bay Lightning crest lets the world know who you root for.,Cloth/001270_1.jpg
1128,adidas x Bogey Boys Polo Shirt,Collegiate Green,"Make your mark on the golf course. This adidas x Bogey Boys polo shirt delivers classic style along with optimal comfort so you can play your best round. The soft fabric has built-in stretch, and side slits ensure a full range of motion. The contrasting stripes pattern keeps your look on point from the course to the clubhouse.   A minimum of 70% of this product is a blend of recycled and renewable materials.",Cloth/001271_1.jpg
1129,Huskies NCAA Swingman Jersey,Team College Purple / Team College Purple / Team Sand,"Once a Huskies fan, always a Huskies fan. Rep the University of Washington in this adidas basketball jersey. It's styled after the team's uniform, with screenprinted details on the front and back. AEROREADY keeps you dry, whether you're cheering in the stands or playing on court.   This product is made with Primegreen, a series of high-performance recycled materials.",Cloth/001272_1.jpg
1130,Atlanta United FC 23/24 Home Authentic Jersey,Black / Team Victory Red,"Built on solid ground. This Atlanta United FC home authentic jersey from adidas displays the club's famous five stripes, a representation of the side's founding principles. Moisture-wicking AEROREADY and the lightweight, heat-applied badge are all about supporting committed play on the soccer field. A pair of signoffs pay tribute to the club's roots and its loyal fans.",Cloth/001273_1.jpg
1131,Adicross Padded Fleece Full-Zip Vest,Arctic Fusion F23,"For head-turning style and lightweight warmth, this adidas golf vest delivers. Soft fleece keeps you comfy through your round and beyond, and kangaroo pockets warm up your hands. Stash your tees and markers in the flap pocket so they're handy when you need them. Blocks of color and quilting on the back step up your style on and off the course.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001274_1.jpg
1132,Workout Logo Tee,Semi Green Spark S24 / Black,"Focus on fitness in this adidas training tee. Cotton-blend jersey fabric is soft and comfortable, so you can stay in the zone. Moisture-wicking AEROREADY technology pulls sweat away from your body so you can train harder for longer.   This product is made with at least 70% recycled materials. By reusing materials that have already been created, we help to reduce waste and our reliance on finite resources and reduce the footprint of the products we make.",Cloth/001275_1.jpg
1133,New York Red Bulls 23/24 Home Jersey,Pearl Citrine,"A tribute to their home. A collaboration with fashion designer Daniel Patrick, this adidas New York Red Bulls jersey catches the eye with a disruptive design inspired by the club's East Coast roots. Created to keep supporters comfortable and proud, this soccer shirt includes moisture-wicking AEROREADY and a woven badge. Just above the hem, Patrick's autograph signs off in style.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001276_1.jpg
1134,Cornhuskers Swingman Jersey,Team Power Red / White,"Rep Nebraska in this adidas basketball jersey. It's made of a soft and lightweight fabric to keep you comfortable while you hoop or cheer on your team. The stylized University of Nebraska graphic on the chest and a silhouette of the state on the back neck show you're a Cornhusker through and through.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001277_1.jpg
1135,Maple Leafs Home Authentic Jersey,Royal 08 Ccm-Sld,"Get all your good luck gear together, pull on this adidas Toronto Maple Leafs authentic home jersey and cheer on your favorite squad. AEROREADY keeps you cool as the Buds' break-away passes begin to connect. A mesh underarm insert adds breathability as you jump to your feet on close calls.   This product is made with Primegreen, a series of high-performance recycled materials.",Cloth/001279_1.jpg
1136,Atlanta United FC Pride Pre-Match Jersey,White C Ns-Sld / Multi,"Let love be your legacy. South African designer Rich Mnisi once wrote that reminder in a handwritten letter to his younger queer self, and today it thrives at the core of the adidas x Rich Mnisi Pride Collection. A celebration of self-expression, imagination, and the unwavering belief that love unites, the collaboration explores fluidity, color, and patterns. This partnership is one part of our effort to honor the LGBTQIA+ community alongside our Global Purpose partner Athlete Ally.  Stand out exactly how you are in a soccer jersey that shows your support for Atlanta United FC. Moisture-absorbing AEROREADY makes it perfect for taking onto the field.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001280_1.jpg
1137,Tennis FreeLift Polo Shirt,White,"Serve up your best in this adidas tennis polo shirt. Play through long rallies without missing a beat thanks to its shoulder-freeing FreeLift construction and stay-cool HEAT.RDY technology. The doubleknit fabric includes a herringbone texture that reduces cling to keep distractions to a minimum when the game's in the balance.  This product is made with 100% recycled materials. By reusing materials that have already been created, we help to reduce waste and our reliance on finite resources and reduce the footprint of the products we make.",Cloth/001281_1.jpg
1138,Austin FC 23/24 Home Jersey,Real Green / White,"Remixing a classic soccer look. The bold, confident design of this adidas Austin FC jersey takes timeless vertical stripes into a whole new dimension. Behind the vibrant graphics, AEROREADY absorbs moisture to keep fans comfortable while they show their support. A woven badge and ""ATX"" signoff bring the pride as the club enters its second season at the top level.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001282_1.jpg
1139,Celtic FC 23/24 Third Jersey,Vista Green / Beam Green F22,"In tune with Glaswegian culture. The shapes and colors that bring this adidas Celtic FC third jersey bouncing to life come from the city's thriving arts scene. Standing out over the sound wave-inspired design, that woven club badge takes pride of place. Pull on this eye-catching soccer shirt to feel the comfort of its moisture-wicking AEROREADY and soft fabric.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001283_1.jpg
1140,City Break Sleeveless Tee,Wonder Blue,"Keep your look sleek and simple in the heat. This adidas sleeveless tee is made from cotton jersey fabric that feels soft and airy. Wide armholes allow air to flow while also letting you stretch and move your arms unrestricted. Finished with a small adidas Badge of Sport logo, this understated shirt pairs easily with everything from casual shorts to swimwear.   We partner with Better Cotton to improve cotton farming globally. Better Cotton makes global cotton production better for the people who produce it, better for the environment it grows in, and better for the sector's future.    Better Cotton is sourced via a chain-of-custody model called mass balance. This means that Better Cotton is not physically traceable to end products. However, Better Cotton Farmers benefit from the demand for Better Cotton in equivalent volumes to those we ""source.""   Find out more here: bettercotton.org/learnmore",Cloth/001284_1.jpg
1141,Wales Bonner Statement Graphic Tee,Black,"A nod to free-spirited expression, the Fall/Winter 2023 collection from adidas and Wales Bonner enlivens archival football silhouettes with technical refinement and an essence of elegance.   Simplicity and refinement are key in the Statement Graphic Tee. Made of comfortable organic cotton single jersey, it has a classic fit with a ribbed crewneck that's versatile and easy to wear.",Cloth/001285_1.jpg
1142,Austin FC Americana Pre-Match Jersey,S2s Legend Ink / Mls-Asf-6ab,"Defend your soccer colors. Austin FC players pull on this adidas jersey before making their final pre-game preparations. Created to be worn during MLS Independence Day celebrations, it catches the eye with an allover design inspired by Captain America's shield. Soft interlock fabric and moisture-wicking AEROREADY team up to keep you comfortable.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001286_1.jpg
1143,Atlanta United FC 23/24 Third Authentic Jersey,Black,"True to Atlanta, this adidas authentic soccer jersey nods to the city's golden era. The graffiti-style graphics burst with color to instill the glowing energy of the Dirty South. Moisture-absorbing AEROREADY ensures you stay dry on the field while a heat-applied crest keeps your shirt light all game long. The ""Atlanta Influences Everything"" signoff on the back collar wraps up the look in '90s style.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001287_1.jpg
1144,Train Essentials Feelready Training Sleeveless Tee,White / Black,"It's chest day, and you're up for the challenge. Pull on this adidas t-shirt and get ready to dip, fly, press and push. AEROREADY stands up to sweat, so you stay dry as you pump. The slim fit hugs your body, and the extra arm room helps you maximize each move. Let the gains begin.  Made with a series of recycled materials, and at least 70% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/001288_1.jpg
1145,Wales Bonner Statement Graphic Tee,Chalk White,"A nod to free-spirited expression, the Fall/Winter 2023 collection from adidas and Wales Bonner enlivens archival football silhouettes with technical refinement and an essence of elegance.   Simplicity and refinement are key in the Statement Graphic Tee. Made of comfortable organic cotton single jersey, it has a classic fit with a ribbed crewneck that's versatile and easy to wear.",Cloth/001289_1.jpg
1146,Hurricanes Home Jersey,Collegiate Orange,"Hurricane pride all the way! Channel game day energy anytime in this adidas Hurricanes football jersey. Home game colors match the iconic uniform players wear when defending their turf.  This product is made with Primeblue, a high-performance recycled material made in part with Parley Ocean Plastic.",Cloth/001290_1.jpg
1147,Washington Short Sleeve Participant Tee,White / Ncaa-Wtn-6va,"Celebrate the Washington Huskies advancing to the Women’s College World Series in this adidas tee made from cotton single jersey fabric. It feels so soft you’ll want to wear it on game days, rest days, and any time in between. Go Huskies!",Cloth/001292_1.jpg
1148,Arizona State Football Off-Field Home Jersey,Team Maroon,"Get ready to root for the Sun Devils in this adidas football jersey. It's made of comfortable fabric and has mesh panels to keep it breathable at all times. Fire up the grill or kick back with friends while you watch the game. The Arizona State University colors let everyone know who you support.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001293_1.jpg
1149,Oilers Hockey Tee,Collegiate Orange / Blue / Nhl-Eoi-504,Being a Oilers fan is more than just watching every game. It's showing everyone you're a proud supporter too. This adidas tee reimagines hockey jersey style with a Hockey-inspired edge. The Edmonton Oilers crest lets the world know who you root for.,Cloth/001294_1.jpg
1150,Prairie View A&amp;M HBE Jersey,Cream White / Team College Purple / Team Colleg Gold,"Honor the leaders who paved the way for Prairie View A&M. This adidas basketball jersey celebrates Black excellence with a vibrant design to reflect their impact in the community. AEROREADY keeps you dry in the pressure moments of the game or while you root for your school from the stands.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001295_1.jpg
1151,Canucks Soccer Tee,Blue / Team Green / Nhl-Vca-51c,Being a Canucks fan is more than just watching every game. It's showing everyone you're a proud supporter too. This adidas tee reimagines hockey jersey style with a soccer-inspired edge. The Vancouver Canucks crest lets the world know who you root for.,Cloth/001296_1.jpg
1152,adidas by Stella McCartney Sportswear Sleeveless Hoodie (Gender Neutral),F Tropic Bloom,"This season of adidas by Stella McCartney is defined by muted hues and slouchy silhouettes. A naturally-dyed graphic features throughout, with inspiring words swirling into an 'S' shape reminiscent of Stella McCartney. Inspired by chemical structures, the directional message is also a subtle call to help.   Ideal for layering, the adidas by Stella McCartney Sportswear Sleeveless Hoodie (Gender Neutral) is a casual-cool addition to any winter wardrobe. Crafted from luxe, peach-soft 100% organic cotton and cut for an oversized fit, the sleeveless hoodie is elevated with a ribbed hem and on-trend hues. The Stella McCartney-inspired graphic at the front details adidas' natural dyeing process, and is a subtle reminder to put nature first.",Cloth/001297_1.jpg
1153,FC Dallas 23/24 Away Jersey,White / Black / Mls-Fcd-S7f,"Rekindling a classic soccer look. The flame graphics engulfing the front of this adidas jersey pay tribute to FC Dallas' rich history. Moisture-absorbing AEROREADY works hard in the background to keep supporters comfortable. A woven tonal badge and ""LH"" signoff keep your pride in FCD and its beloved former owner burning bright.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001298_1.jpg
1154,Wales Bonner Long Sleeve Knit Top,Dark Brown,"A nod to free-spirited expression, the Fall/Winter 2023 collection from adidas and Wales Bonner enlivens archival football silhouettes with technical refinement and an essence of elegance.   With a refined look, the Long Sleeve Knit Top is marked by elongated ribbed cuffs and a droptail hem. A soft and luxurious Merino wool blend feels cozy and elevates the everyday style.",Cloth/001299_1.jpg
1155,Wales Bonner Football Tee,Vivid Green S21,"A nod to free-spirited expression, the Fall/Winter 2023 collection from adidas and Wales Bonner enlivens archival football silhouettes with technical refinement and an essence of elegance.   An exchange of ideas between sport and style, the Football Tee displays signature 3-Stripes on each arm — each with refined simplicity. The doubleknit fabric is soft and comfortable.",Cloth/001300_1.jpg
1156,Arizona State Football Off-Field Tillman Jersey,Team Maroon,"Honor a true legend of the game in this adidas football jersey. It's made of soft fabric for a breathable feel. Pat Tillman's name and his signature No. 42 are printed on this Sun Devils jersey as a nod to his memory. An inspirational Tillman quote on the back of the neck wraps up the look in style.  Made with 100% recycled materials, this product represents just one of our solutions to help end plastic waste.",Cloth/001301_1.jpg
1157,Kraken Away Authentic Jersey,White,"Celebrate Seattle hockey when they're on the road in this adidas Kraken Away Authentic Jersey. Mesh ventilation and moisture-absorbing AEROREADY ensure you stay dry and comfortable as you root for Seattle. Its loose fit and fight strap with a hook-and-loop closure stay true to the classic jersey look.   Made with a series of recycled materials, and at least 60% recycled content, this product represents just one of our solutions to help end plastic waste.",Cloth/001302_1.jpg
1158,The Short Sleeve Cycling Jersey,Black / White,"Whether you're on the drops or on the hoods, this adidas cycling jersey lets you focus on your effort. Its body-hugging fit cuts a clean silhouette for rides long and short. Three rear pockets keep snacks and essentials within easy reach. A small zip pocket on the side holds a key. The soft, stretchy fabric matches your every move for a natural, easy-wearing feel.",Cloth/001303_1.jpg
1159,Minnesota United FC 23/24 Away Authentic Jersey,White,"Lighting the way to a bright soccer future. The dynamic design on the front of this adidas Minnesota United FC authentic jersey takes its inspiration from the shimmering majesty of the Northern Lights. Behind that blur of color, lightweight details and moisture-wicking AEROREADY combine to ensure players shine on the field. A pair of stellar signoffs and a loon badge show what your team means to you.",Cloth/001304_1.jpg
